0 	47311 	47312 	60393 	
2022 	17628 	26110 	28817 	21407 	14421 	
18963 	41414 	38340 	35441 	4260 	16370 	
43676 	27324 	41020 	28725 	31068 	21994 	
29604 	10948 	10208 	7808 	11954 	15397 	
38859 	16314 	47242 	36151 	8301 	47050 	
192 	17509 	39630 	54883 	26377 	35204 	
46035 	5754 	2179 	37373 	12722 	21499 	
60105 	44688 	24153 	28615 	37459 	37083 	
30547 	28873 	26894 	10955 	28268 	30503 	
13406 	5624 	43720 	39063 	38119 	43358 	
33860 	43950 	22356 	25235 	20863 	22827 	
8369 	45294 	31164 	19976 	39701 	39752 	
5319 	36511 	32922 	2978 	20249 	43613 	
24917 	31669 	24399 	10679 	41413 	7797 	
26129 	2896 	36826 	37563 	41080 	22348 	
34733 	22772 	2818 	27040 	16162 	13669 	
27803 	3961 	19708 	25303 	24330 	7546 	
37376 	18754 	12248 	39925 	8493 	18759 	
16262 	10010 	40531 	30698 	37574 	33230 	
9344 	42596 	43235 	56225 	18918 	1380 	
113 	9472 	12030 	8481 	19835 	38598 	
33795 	23472 	33541 	25964 	10963 	43060 	
7193 	18908 	40760 	14077 	38909 	24087 	
24421 	32275 	14980 	18088 	1984 	7500 	
25444 	25831 	55225 	20547 	42269 	39382 	
3516 	39509 	24619 	14882 	11395 	1873 	
11854 	38631 	27739 	18343 	9828 	18837 	
18168 	55504 	11887 	38551 	4875 	8476 	
21364 	33855 	45606 	21359 	45882 	11530 	
49420 	31041 	22416 	37454 	33947 	8530 	
34645 	1297 	34592 	10525 	53405 	18650 	
16738 	30744 	46105 	3114 	44323 	43201 	
27484 	34842 	23201 	5208 	23942 	25133 	
32176 	26183 	34223 	35595 	17172 	6197 	
15628 	26549 	33494 	12261 	33747 	10763 	
24936 	45038 	2579 	8875 	24746 	14532 	
32433 	34942 	44979 	29776 	34509 	34525 	
15313 	22871 	41840 	45020 	14316 	14430 	
22798 	16887 	56514 	9207 	10664 	40985 	
28490 	9412 	5954 	35894 	32819 	20016 	
20950 	39659 	46340 	39470 	32764 	3707 	
25850 	30599 	10786 	22245 	44027 	11282 	
22435 	2800 	34971 	31686 	3102 	41595 	
46489 	13113 	12017 	10937 	5465 	17711 	
23185 	41961 	40149 	37571 	42064 	23424 	
22661 	28405 	42063 	727 	35356 	30474 	
2433 	30099 	34181 	22997 	39845 	47075 	
25474 	20715 	11374 	15986 	5972 	21984 	
33385 	30729 	46578 	35898 	11086 	33397 	
23283 	40445 	22060 	2437 	8408 	15272 	
8755 	37937 	39764 	8896 	18350 	5213 	
37321 	42681 	29554 	39370 	10737 	22148 	
29934 	41902 	37905 	2786 	4370 	23497 	
25290 	1617 	24762 	19371 	23609 	45509 	
4921 	14968 	34782 	27784 	16368 	15108 	
13913 	15446 	43925 	34878 	2568 	17563 	
11005 	18242 	30307 	9832 	21358 	47042 	
11764 	3978 	6841 	47900 	37000 	30539 	
41624 	48005 	32193 	25258 	33169 	18532 	
54361 	17347 	43291 	14222 	585 	9233 	
153 	21522 	5600 	40718 	43859 	45818 	
32418 	50725 	33566 	10059 	11100 	23166 	
823 	30957 	40928 	4064 	42991 	34422 	
7328 	37179 	10877 	25517 	18782 	37431 	
5431 	17099 	25798 	16401 	37282 	40793 	
37623 	35021 	1233 	40000 	43706 	42173 	
46687 	2478 	13438 	38596 	33965 	2197 	
30311 	4427 	10188 	9244 	8679 	10781 	
25264 	46690 	41961 	23185 	39451 	35400 	
26524 	46899 	38087 	34004 	38941 	33734 	
2297 	23479 	16574 	16171 	25679 	26126 	
32305 	10034 	27626 	30289 	37279 	39262 	
14726 	45253 	16763 	4916 	5612 	32561 	
42749 	21786 	13682 	11389 	6319 	5964 	
29408 	40372 	26390 	7944 	26936 	45651 	
43773 	5263 	2538 	2237 	35921 	7819 	
39887 	41682 	1263 	36157 	12343 	6669 	
12659 	7684 	38482 	56583 	7153 	45161 	
33501 	10143 	37935 	21727 	9163 	24169 	
29889 	10134 	4011 	13990 	45495 	19843 	
33649 	33710 	7230 	46472 	18351 	20130 	
23794 	29491 	35995 	20839 	3011 	23063 	
45331 	9962 	25787 	42162 	30994 	25860 	
7650 	5707 	16427 	37606 	17537 	33034 	
42365 	21935 	13535 	46189 	39649 	51376 	
7252 	33755 	8004 	3485 	17384 	23186 	
41503 	5051 	9963 	3948 	3219 	17254 	
666 	24707 	36159 	13755 	22924 	43052 	
3792 	8706 	12766 	11741 	45786 	24431 	
29587 	46460 	27313 	42713 	15532 	25657 	
31349 	3935 	21276 	47239 	2792 	11381 	
45087 	31110 	45157 	22486 	31027 	20560 	
18007 	52497 	43086 	46818 	25085 	42602 	
15693 	55584 	14194 	15299 	19375 	24458 	
8126 	27942 	6378 	8057 	2122 	4041 	
36315 	40327 	44523 	6222 	17499 	8210 	
11815 	3418 	32518 	25785 	44410 	697 	
26294 	32394 	39789 	43077 	18416 	29608 	
6601 	40549 	20802 	10999 	44792 	33758 	
26338 	14360 	33387 	50582 	3695 	6742 	
2615 	22680 	40454 	42352 	20608 	29711 	
43093 	39388 	17179 	39219 	37726 	43407 	
577 	45656 	7015 	24864 	29916 	13686 	
35532 	44657 	34371 	5793 	8111 	51480 	
26088 	46545 	40805 	44631 	35427 	17432 	
39706 	13205 	28272 	22828 	20313 	19008 	
44111 	27972 	42951 	48132 	2072 	10727 	
43920 	14804 	8741 	12544 	4481 	20852 	
42455 	24681 	112 	1846 	37547 	23483 	
19941 	42925 	38317 	39514 	40617 	32550 	
1680 	8451 	42571 	17763 	12428 	2669 	
32952 	17911 	31700 	13811 	11969 	16731 	
5120 	29036 	34331 	42371 	48904 	28690 	
2652 	50909 	39069 	7464 	46244 	23896 	
39653 	4576 	40237 	21661 	40832 	15670 	
33727 	4511 	1052 	31358 	37559 	6883 	
4400 	20850 	44757 	23526 	24705 	8834 	
7555 	16416 	45823 	22689 	27886 	42777 	
27402 	26298 	44632 	41751 	19568 	24560 	
14836 	29761 	27032 	24636 	21689 	9450 	
26569 	36425 	9129 	38570 	20231 	35662 	
39696 	40403 	6428 	7045 	2916 	28035 	
1675 	43338 	12507 	14684 	19658 	8907 	
24030 	10521 	37833 	44110 	17520 	5112 	
3818 	9489 	33075 	34383 	39777 	24369 	
46814 	35906 	20383 	39772 	39664 	22863 	
14009 	14165 	1507 	11823 	39668 	33322 	
19979 	27886 	10218 	37286 	20886 	22689 	
23804 	37353 	34008 	56301 	25304 	22999 	
23960 	2960 	41966 	18842 	10279 	6727 	
14419 	47739 	17897 	24594 	47737 	15025 	
33120 	24600 	43765 	25151 	3119 	40010 	
38641 	35400 	23424 	25460 	23185 	43799 	
26076 	25443 	38404 	18451 	40733 	22192 	
11342 	1158 	43230 	29712 	28449 	8157 	
2039 	3451 	20290 	6343 	31225 	32165 	
41948 	19126 	31187 	13756 	12727 	38018 	
1659 	18168 	38551 	45292 	20056 	40053 	
29960 	51681 	12368 	44587 	27318 	33906 	
34503 	37412 	25034 	27438 	6643 	36484 	
29337 	16394 	37871 	10015 	17702 	15641 	
45652 	36463 	7330 	2306 	1667 	40660 	
20851 	27257 	18061 	17411 	1845 	38637 	
40063 	6605 	39931 	40552 	35632 	13559 	
10062 	52005 	39704 	21155 	35775 	21409 	
24733 	38656 	8827 	9941 	44270 	6192 	
43329 	48942 	38892 	46045 	3587 	8 	
32219 	17747 	42229 	26057 	818 	24620 	
654 	29571 	44318 	42680 	12048 	12264 	
21811 	17171 	27016 	17753 	6761 	15713 	
18888 	40411 	9569 	1646 	30523 	43213 	
38222 	46819 	13028 	35848 	41911 	19313 	
35261 	51119 	8205 	43147 	17731 	28940 	
21024 	17241 	34923 	4627 	13271 	31967 	
43619 	42437 	27863 	31918 	12645 	46006 	
6712 	13928 	8615 	37305 	437 	1651 	
15240 	20208 	38078 	32412 	21432 	9438 	
44199 	26083 	8068 	28565 	21212 	4670 	
22013 	17774 	4396 	14728 	14511 	14052 	
5809 	7791 	34755 	5043 	46225 	23669 	
17888 	36345 	27878 	232 	19745 	37820 	
3662 	14943 	32905 	51880 	19316 	3054 	
29558 	40350 	557 	8708 	39042 	35967 	
13506 	1458 	8217 	47222 	35869 	21663 	
22851 	3803 	14862 	12936 	47304 	24992 	
36079 	3266 	37761 	5758 	22615 	17860 	
9203 	20506 	8726 	32861 	30867 	20885 	
42535 	22564 	14153 	37197 	35456 	22001 	
2008 	33534 	7432 	45101 	25604 	26980 	
660 	29515 	21371 	40188 	29885 	6769 	
9437 	32656 	33756 	22758 	12578 	25410 	
38830 	44025 	13733 	19405 	7308 	44844 	
14244 	9503 	14636 	6536 	42798 	18826 	
49645 	12474 	28079 	18823 	34412 	36499 	
23332 	34322 	41976 	56797 	6110 	44178 	
2143 	38180 	26365 	28280 	30667 	32495 	
23180 	6001 	12046 	4523 	12263 	31890 	
44594 	9684 	27808 	51618 	41071 	2516 	
23128 	21025 	38828 	9909 	24241 	31222 	
12706 	42476 	41231 	19268 	13475 	45267 	
20845 	8442 	25317 	50230 	19489 	3695 	
45013 	25290 	19371 	44026 	45005 	27674 	
9090 	2932 	37048 	43369 	44556 	6002 	
38429 	6217 	13132 	4169 	4824 	29197 	
32122 	26011 	45268 	5792 	44566 	4961 	
10376 	54704 	20439 	42126 	31771 	7244 	
2771 	14177 	31967 	24649 	21024 	31289 	
14318 	19845 	7848 	9180 	53536 	25436 	
4937 	47186 	38849 	18300 	14864 	18386 	
32713 	13939 	25558 	30500 	36612 	28135 	
18739 	40536 	32633 	51018 	14704 	32081 	
3820 	27112 	43551 	36367 	10053 	1481 	
21327 	15940 	13350 	10492 	42016 	38524 	
31048 	32920 	32033 	1567 	43457 	41516 	
296 	15484 	11656 	36958 	12782 	15721 	
21436 	11806 	23649 	3936 	82 	36803 	
16033 	26813 	11320 	12438 	7174 	2189 	
21371 	10046 	30876 	866 	15141 	21723 	
12410 	22950 	22268 	4809 	8803 	12559 	
27108 	1774 	4296 	43305 	7830 	30820 	
23187 	27457 	9014 	31219 	20170 	27349 	
33916 	3098 	37475 	30905 	26859 	31738 	
12559 	4350 	4821 	22317 	22268 	8255 	
25124 	45042 	3388 	2947 	1393 	12406 	
36150 	51329 	51348 	12846 	15565 	2625 	
15810 	16280 	5476 	11235 	35284 	20428 	
28102 	25984 	35190 	27867 	35690 	19840 	
27717 	38582 	29868 	27152 	34231 	18880 	
42828 	5743 	20318 	41816 	34739 	31127 	
29801 	42638 	25948 	47916 	342 	32586 	
13780 	22633 	45613 	6651 	1970 	40817 	
45690 	15209 	4649 	28073 	2102 	6236 	
26618 	36128 	43079 	46969 	27110 	30569 	
22312 	35151 	40215 	9323 	31034 	16612 	
36397 	26587 	33393 	12875 	45035 	38589 	
40313 	41366 	10183 	48574 	24091 	42271 	
43151 	23361 	11536 	56107 	18481 	33344 	
25259 	9951 	26515 	23452 	37028 	32673 	
27843 	32501 	42472 	12253 	7608 	45711 	
27016 	41208 	40267 	24757 	14196 	39657 	
16758 	37206 	21369 	9830 	39461 	43540 	
26539 	51555 	40850 	11211 	45127 	10583 	
41656 	33253 	31110 	45087 	398 	27428 	
7225 	5100 	39595 	42378 	485 	13081 	
19882 	28656 	13089 	8950 	30435 	12124 	
25169 	26936 	36564 	14841 	14344 	7944 	
3693 	12325 	22335 	8111 	23459 	44657 	
35779 	55150 	2202 	30345 	22230 	4320 	
24099 	13849 	5782 	16642 	5620 	38026 	
29073 	24181 	34765 	19265 	4459 	21914 	
8620 	20712 	26656 	56811 	10321 	34708 	
4084 	42347 	16402 	146 	29431 	39116 	
26470 	38751 	3357 	28790 	47031 	25094 	
20603 	20019 	46162 	7042 	32338 	46741 	
28394 	11372 	14904 	20378 	19653 	20750 	
728 	13720 	38275 	46137 	1149 	44034 	
26871 	3852 	9957 	8386 	8652 	38766 	
45839 	26542 	13164 	29633 	33632 	25669 	
27659 	41467 	32502 	4241 	16836 	25053 	
37537 	27385 	52590 	15249 	30746 	42588 	
25671 	41151 	22442 	41137 	2829 	58060 	
14831 	25438 	41161 	34552 	24215 	58101 	
7919 	24579 	3789 	41233 	5205 	46924 	
45993 	45624 	22787 	13400 	12497 	43500 	
19639 	44833 	40254 	31584 	35172 	19707 	
40500 	40812 	1046 	8316 	5899 	40477 	
11460 	29638 	26279 	40613 	7242 	25180 	
5556 	19066 	7438 	18372 	12528 	58149 	
30738 	35030 	5155 	3952 	4469 	11265 	
43874 	18173 	28767 	35108 	6987 	33696 	
18368 	16414 	9067 	388 	38691 	37834 	
32425 	36753 	22371 	8851 	1062 	32718 	
21890 	24475 	3646 	35764 	29043 	30921 	
12298 	7785 	27530 	44973 	44069 	37495 	
31911 	13326 	7352 	18654 	23690 	20417 	
29540 	1956 	5535 	46065 	18220 	23898 	
5754 	7235 	5870 	2179 	32307 	11271 	
21425 	6077 	29322 	4825 	35624 	11023 	
44977 	32359 	39490 	26224 	22875 	23089 	
7729 	32654 	20143 	43692 	39834 	10005 	
46348 	14849 	36797 	33680 	53040 	43418 	
43238 	10415 	122 	41466 	15679 	1678 	
9778 	40814 	45007 	12433 	53864 	38188 	
572 	31871 	12828 	27915 	28146 	35237 	
20489 	34228 	35682 	25610 	34016 	24541 	
22323 	4095 	23039 	41909 	4826 	43289 	
24199 	49683 	36500 	15538 	27017 	34505 	
2873 	30570 	39626 	15189 	26246 	13276 	
29911 	38015 	5515 	37838 	18504 	29291 	
17787 	34872 	1453 	37658 	28345 	27731 	
16972 	55682 	16043 	19514 	8233 	42632 	
22797 	17495 	15098 	40260 	12313 	17087 	
39057 	3022 	28625 	9397 	17882 	23428 	
10632 	42805 	10571 	19557 	6675 	21438 	
18802 	3556 	6732 	10531 	40003 	20446 	
4384 	8226 	3416 	19535 	38149 	20466 	
5202 	37953 	44174 	9777 	20642 	58259 	
39791 	8834 	995 	54715 	23526 	8042 	
46456 	42134 	1891 	17015 	53973 	43654 	
15049 	9562 	14240 	39362 	39915 	1370 	
5856 	30663 	33684 	30041 	16420 	4887 	
30842 	4750 	8752 	32016 	2175 	34337 	
12390 	16194 	21055 	27906 	5405 	58397 	
7979 	23780 	37984 	46504 	12254 	10386 	
20956 	2261 	36103 	12407 	40828 	23239 	
15969 	25253 	3215 	40057 	6427 	7951 	
10531 	6732 	36807 	9707 	17490 	759 	
9890 	16115 	26944 	27865 	43282 	8223 	
1845 	17055 	42452 	16544 	37795 	18061 	
22836 	18029 	25293 	28849 	26712 	12436 	
11262 	37539 	24834 	23395 	169 	42901 	
43588 	4234 	24963 	39460 	15530 	1531 	
35324 	22690 	36639 	3312 	35208 	44397 	
10540 	29354 	33259 	43374 	9556 	11176 	
21334 	26827 	25745 	25919 	26504 	24960 	
27394 	1517 	34617 	37829 	53901 	40069 	
42645 	21903 	28789 	228 	12226 	22535 	
15260 	11220 	31737 	34422 	30957 	3563 	
43635 	44424 	24405 	11479 	24862 	42738 	
33183 	25890 	26906 	5020 	15479 	37171 	
23266 	21966 	39247 	39244 	41933 	19653 	
42829 	35261 	43147 	19713 	40261 	11909 	
32625 	7692 	5676 	26558 	5561 	33638 	
9005 	6403 	15801 	27869 	186 	37676 	
47120 	43987 	33082 	57119 	11869 	15462 	
18384 	28131 	20720 	38074 	41331 	58617 	
14415 	8135 	4018 	11103 	32644 	5045 	
35051 	44010 	14988 	16058 	25196 	16757 	
14182 	7105 	9371 	17749 	39085 	8198 	
12915 	3420 	34761 	43378 	5501 	21252 	
24768 	8110 	43386 	4179 	38772 	33243 	
7926 	8560 	24566 	57679 	14873 	58627 	
40403 	6918 	3103 	6428 	10372 	44821 	
16607 	27410 	5021 	37349 	52983 	13187 	
20464 	38220 	27362 	19802 	27265 	31496 	
7536 	37107 	9650 	23137 	3349 	13745 	
40032 	16653 	10474 	44694 	40731 	27598 	
38364 	25811 	10136 	23906 	47351 	23303 	
14629 	37602 	23972 	47410 	47408 	15604 	
7340 	18463 	17656 	33237 	10595 	41829 	
24102 	30591 	9882 	26207 	19730 	34327 	
42875 	4536 	38256 	29550 	26497 	34377 	
32709 	18628 	35363 	44679 	37553 	20089 	
46904 	9808 	23993 	34203 	53344 	35849 	
49596 	47029 	27807 	13575 	8235 	19803 	
13480 	50563 	34978 	20490 	10411 	35846 	
35193 	235 	19332 	10297 	10622 	21357 	
38914 	16650 	34083 	14335 	18478 	25619 	
2622 	38962 	12555 	46634 	4982 	39669 	
30293 	31812 	9933 	24171 	36911 	2453 	
27052 	20259 	50994 	35011 	19909 	45927 	
30652 	22896 	22966 	19945 	4633 	6566 	
9457 	9174 	14189 	28339 	13777 	16126 	
496 	2529 	27709 	19369 	27245 	36305 	
30222 	44138 	38110 	25358 	29288 	6119 	
39845 	7518 	45738 	5038 	7384 	34181 	
34110 	18757 	14301 	23731 	3985 	30000 	
21060 	34763 	34111 	653 	3160 	4348 	
42448 	37138 	21096 	27145 	23862 	28112 	
38950 	48055 	44393 	20217 	5289 	40735 	
24169 	22431 	13648 	24387 	37935 	27150 	
41334 	42906 	18507 	37187 	6826 	5971 	
34709 	25988 	37584 	3931 	32931 	41052 	
36294 	20869 	6847 	45862 	9016 	24622 	
6282 	17027 	45466 	2328 	23741 	30988 	
17522 	18941 	45892 	41953 	19401 	14871 	
36955 	28285 	39784 	12373 	14816 	32583 	
19055 	37899 	34927 	50064 	34792 	23635 	
27209 	43796 	41790 	38320 	33999 	16744 	
34861 	48317 	3542 	3766 	15002 	34308 	
6582 	29597 	15296 	26828 	22492 	38846 	
3045 	5038 	26327 	41655 	13323 	24797 	
57610 	37910 	36038 	36021 	40422 	57799 	
18372 	7438 	5202 	16142 	2366 	58185 	
38459 	20719 	44253 	8517 	6376 	58629 	
12508 	8823 	44258 	1160 	43741 	58645 	
44993 	17415 	35880 	10037 	21267 	40690 	
21111 	18459 	9811 	5821 	43984 	12272 	
29400 	1341 	25 	9897 	39296 	183 	
17676 	15490 	42676 	27953 	52876 	5139 	
38056 	5873 	17611 	39179 	36739 	24069 	
46041 	45220 	15099 	40447 	43110 	12549 	
22957 	32212 	20111 	15308 	10561 	36757 	
33770 	39818 	42054 	29467 	27699 	10966 	
8120 	46641 	25471 	13398 	15207 	6264 	
37231 	35979 	14698 	50602 	12601 	36317 	
10150 	54630 	19996 	36609 	42969 	35104 	
44216 	14673 	28524 	8162 	4890 	44050 	
760 	34381 	11077 	27039 	21133 	15629 	
41366 	6485 	5984 	10183 	34963 	9620 	
31623 	3200 	6839 	31519 	8610 	5454 	
54606 	18037 	12731 	12603 	19547 	4047 	
28095 	11772 	34292 	50554 	20798 	3808 	
26198 	7498 	25640 	82 	20237 	11806 	
34782 	46997 	10933 	39388 	31277 	46042 	
14535 	47019 	30782 	40130 	43589 	17919 	
45947 	3151 	43469 	3935 	16532 	30217 	
14416 	41994 	46308 	23477 	11702 	10684 	
27826 	1613 	33745 	6416 	20284 	27487 	
28774 	2132 	1092 	27975 	32015 	24580 	
24450 	40997 	33695 	12408 	35785 	43315 	
27437 	33741 	46738 	6789 	37654 	43679 	
27915 	12828 	27599 	25947 	22411 	12414 	
27573 	33624 	21940 	3858 	42362 	6500 	
21022 	28484 	29581 	11300 	32372 	37070 	
27813 	27596 	42227 	484 	47238 	44117 	
47276 	11979 	10863 	27159 	41871 	3754 	
38389 	8071 	10847 	24316 	35439 	3615 	
2344 	9623 	1427 	766 	2266 	19824 	
42348 	29415 	40794 	25543 	24547 	23358 	
20966 	26382 	18206 	23691 	34519 	17126 	
27283 	6823 	30531 	7139 	6410 	2694 	
11760 	4644 	39495 	1061 	20446 	286 	
15154 	19149 	44784 	7707 	30562 	1819 	
5140 	23989 	39869 	46396 	27377 	3410 	
12775 	38144 	11916 	21030 	44974 	22366 	
24508 	16447 	33271 	44852 	19132 	11417 	
35758 	19757 	27703 	12016 	40608 	12119 	
37510 	34128 	45434 	34055 	29336 	11591 	
33145 	31593 	21931 	43204 	39580 	248 	
5340 	45758 	19541 	34064 	1172 	7239 	
8774 	31326 	34952 	4777 	53702 	40395 	
37449 	37665 	6738 	43412 	41534 	6665 	
19953 	37811 	18086 	38675 	14861 	10759 	
41758 	15594 	35979 	37231 	46637 	8576 	
36484 	11487 	24494 	6425 	25034 	46754 	
13438 	20953 	45731 	44681 	42823 	30435 	
16668 	26387 	28896 	34642 	23206 	20459 	
47288 	39661 	46000 	2144 	40764 	29363 	
8361 	42979 	39149 	30014 	6448 	32063 	
15391 	487 	9974 	46503 	12945 	7888 	
10363 	16167 	9297 	17633 	54144 	14927 	
38775 	25232 	18676 	19536 	3670 	15661 	
3645 	3496 	37178 	5316 	11066 	28476 	
40713 	13933 	8436 	56809 	44985 	8083 	
19438 	43326 	40355 	20476 	25855 	32567 	
24053 	43592 	22763 	9781 	24986 	19574 	
7148 	13843 	42034 	34653 	18175 	3192 	
2583 	15052 	11222 	631 	18032 	35591 	
963 	23431 	10361 	13276 	30570 	11910 	
5842 	24243 	38321 	16365 	38494 	1682 	
40587 	19601 	25411 	29293 	43118 	36621 	
44167 	15496 	18412 	15549 	34045 	30198 	
16225 	10348 	40378 	10606 	41711 	28718 	
31717 	568 	38926 	22340 	17555 	37105 	
7623 	36559 	46110 	55511 	24287 	16231 	
35151 	6492 	30976 	40215 	22543 	43558 	
46196 	35200 	36005 	17196 	35231 	17944 	
2786 	37905 	24923 	32196 	30783 	41395 	
20884 	39419 	23023 	25612 	26491 	22057 	
9103 	37186 	19834 	29149 	34477 	19403 	
57267 	26342 	4484 	15573 	34912 	13938 	
28980 	3892 	15194 	24065 	14795 	4235 	
39201 	43963 	42367 	19701 	6646 	44324 	
38497 	44116 	14630 	35169 	30687 	25257 	
22677 	11431 	34464 	24347 	29304 	29129 	
37024 	13095 	38234 	45207 	46358 	40460 	
49381 	34035 	35235 	22692 	37739 	46474 	
7575 	45740 	25363 	45222 	34426 	5735 	
27131 	37135 	42239 	57337 	23901 	35723 	
4134 	23328 	30591 	24102 	36832 	31099 	
9215 	16546 	41508 	33398 	24842 	394 	
38325 	5255 	36857 	21383 	32249 	11860 	
14134 	45139 	4058 	26766 	34061 	26179 	
28162 	36900 	28108 	3995 	31854 	31838 	
41984 	39550 	39593 	9954 	23874 	44856 	
24200 	2379 	37596 	19489 	22176 	8442 	
22146 	17298 	45415 	38492 	8101 	38563 	
15593 	18078 	27242 	30938 	8728 	12259 	
55821 	393 	42542 	40917 	36575 	16255 	
11612 	44472 	47156 	26421 	46541 	11437 	
5280 	10537 	18089 	34925 	300 	3620 	
22604 	45569 	27729 	32930 	46976 	30887 	
39811 	2352 	11877 	32010 	47131 	38294 	
17731 	50947 	46310 	4456 	37004 	8205 	
27186 	15807 	29349 	47040 	43843 	36232 	
36 	20286 	22489 	46653 	36863 	45470 	
9063 	6768 	40312 	16783 	18838 	26879 	
44516 	258 	28044 	1645 	43191 	38434 	
7145 	1689 	38023 	45999 	23221 	43776 	
35437 	25472 	27336 	11552 	14476 	36917 	
38764 	40562 	37351 	23302 	43461 	3421 	
15369 	14255 	29572 	12141 	30317 	35519 	
19599 	46999 	39477 	2019 	16745 	31493 	
39164 	30692 	22935 	37382 	33950 	19915 	
6443 	32478 	37660 	41564 	14030 	6146 	
50697 	22160 	46327 	39082 	18006 	31215 	
1147 	28462 	27507 	54729 	21905 	27215 	
17349 	14830 	10989 	45859 	29331 	1252 	
37161 	41051 	37632 	18251 	10783 	15798 	
27679 	37491 	23837 	12767 	45954 	37631 	
22663 	3719 	12645 	328 	31787 	43619 	
5580 	364 	7755 	22693 	40496 	24356 	
43808 	16812 	27961 	42887 	25204 	8273 	
30386 	14304 	29926 	18720 	28206 	36635 	
44957 	41793 	28040 	7973 	34390 	39650 	
11848 	26364 	44008 	34595 	46591 	30815 	
30408 	25313 	2303 	12768 	27033 	1150 	
28424 	6744 	19321 	19245 	20794 	36731 	
21858 	38431 	10198 	32588 	36791 	23364 	
24968 	39469 	50285 	9425 	43559 	28740 	
39497 	21941 	4001 	38951 	30148 	26419 	
14803 	35837 	30526 	27518 	9853 	10839 	
4996 	20646 	31097 	5654 	17144 	33226 	
19840 	15309 	21608 	18775 	35190 	16582 	
24569 	44321 	9279 	34705 	13015 	38584 	
22393 	16224 	35217 	12985 	53937 	43528 	
17513 	43022 	42069 	3408 	26241 	10 	
35392 	33554 	18770 	29646 	22205 	6805 	
7370 	25116 	39283 	8942 	34369 	36278 	
9140 	21728 	27469 	19393 	35143 	16034 	
16973 	56618 	40344 	22667 	43489 	23104 	
2538 	843 	10368 	2996 	33186 	5127 	
46939 	12990 	21290 	2754 	33587 	46890 	
3077 	37677 	28960 	9864 	2309 	14381 	
16646 	28042 	12989 	28307 	37240 	6193 	
22415 	43420 	60025 	13059 	37259 	9845 	
15799 	11647 	39778 	46586 	29457 	1057 	
40773 	36527 	41444 	36536 	14958 	5648 	
30492 	33263 	23349 	11162 	44670 	41719 	
21566 	41288 	36762 	8294 	14819 	22581 	
43330 	56816 	45633 	36868 	32077 	7073 	
36526 	8368 	23397 	19414 	39041 	10327 	
24697 	15598 	42583 	40467 	13738 	22379 	
35644 	29676 	38524 	10623 	21327 	16539 	
43031 	41028 	6240 	16821 	24375 	35759 	
35840 	1924 	34338 	17638 	13580 	30325 	
12014 	11809 	13925 	9042 	9209 	25301 	
5118 	34950 	20120 	16862 	47034 	10338 	
16611 	39229 	15650 	31133 	32423 	6904 	
8121 	22893 	38052 	30404 	20029 	35635 	
12920 	26970 	56525 	6450 	14252 	38814 	
32321 	47245 	25724 	20494 	53072 	43821 	
35098 	3497 	33146 	34714 	37673 	1712 	
18430 	32564 	10231 	17643 	6478 	43112 	
25261 	19706 	26197 	25023 	43721 	11355 	
42727 	45319 	32349 	1307 	10054 	7175 	
45491 	26594 	2793 	44355 	25148 	25118 	
37669 	35416 	41836 	19192 	26486 	46887 	
14088 	4482 	2512 	14749 	27114 	2363 	
8372 	46136 	20017 	25365 	16244 	34474 	
39422 	11885 	57237 	7079 	41558 	30136 	
46302 	31673 	19103 	36949 	3490 	8654 	
17104 	16017 	26160 	6077 	18069 	20509 	
31475 	43979 	37405 	26808 	14634 	30128 	
39663 	28552 	28935 	42891 	44244 	42309 	
31528 	31703 	37195 	38276 	37583 	38889 	
40030 	31678 	35277 	20881 	26243 	37760 	
28875 	11361 	5991 	33399 	53766 	34663 	
2 	26755 	4128 	5789 	22716 	40417 	
25829 	4298 	29155 	4814 	29399 	13729 	
333 	31229 	36447 	30133 	10848 	16366 	
47121 	32942 	17564 	25267 	10562 	12506 	
32383 	46817 	15170 	42266 	41945 	17358 	
38029 	882 	30931 	48126 	15811 	21051 	
8313 	12940 	39079 	26804 	46246 	4386 	
13419 	48071 	3181 	1445 	1239 	47155 	
19595 	43094 	23489 	34631 	9299 	43334 	
18279 	16074 	2005 	28414 	3871 	25179 	
13822 	3060 	24490 	38099 	60373 	7671 	
23867 	43234 	43059 	40631 	36340 	4273 	
55671 	9148 	38886 	40929 	34475 	3261 	
30269 	35581 	46968 	14877 	44811 	15585 	
56014 	5690 	567 	39448 	11813 	27775 	
1671 	46605 	57385 	4846 	6634 	1285 	
3187 	42689 	19515 	39416 	35095 	29795 	
8487 	15950 	3752 	5358 	17688 	42116 	
766 	1427 	52050 	16969 	32916 	27671 	
19665 	12167 	17237 	39757 	42196 	41279 	
37029 	14212 	8256 	7774 	12974 	22461 	
16302 	12031 	2389 	19999 	27586 	28829 	
2104 	51883 	12122 	7691 	46512 	62 	
37202 	20365 	34117 	6322 	54175 	38494 	
37539 	7732 	13797 	24834 	24311 	23887 	
4379 	3347 	39938 	2828 	22256 	27642 	
37203 	608 	44777 	4207 	4839 	2376 	
5894 	49435 	20933 	491 	6734 	604 	
22484 	25757 	26382 	20966 	12163 	21688 	
41072 	49309 	29756 	26480 	13360 	1154 	
24183 	20177 	22104 	25815 	45227 	39771 	
13281 	57556 	31207 	45015 	19811 	29089 	
44191 	27930 	19705 	10552 	36661 	58487 	
